Reading,Well,Filter A,Filter B,Filter C,Filter D,Filter E
39,6,258554,439090,470335,187233,2081
39,7,625383,1248784,1387589,530751,2353
39,8,96347,73305,76508,35469,562
39,9,89182,57868,60142,31431,1751
39,10,348808,220356,155466,56903,1492
39,11,133393,77441,71869,36499,1705
39,12,147072,103753,95578,48068,2530
39,13,159461,228601,250102,117771,1884
39,14,179467,276018,306288,137063,1678
39,15,78234,41238,37066,19000,1145
39,16,117155,93900,76209,28745,789
39,17,55564,19844,20937,13628,830
39,18,72971,38686,35182,17100,803
39,19,85115,55086,45641,19184,390
39,20,146346,133517,100348,33440,1220
39,21,315754,382590,298770,94820,2278
39,22,234359,249411,182855,58558,1296
39,23,288723,323911,233766,73887,1258
39,24,466430,630436,480600,152536,1073
39,25,786210,1697251,1947987,794645,3547
39,26,655345,1279716,1367526,512580,2699
39,27,154346,258244,303835,137959,1292
39,28,246623,259654,239224,90670,1283
39,29,154846,145001,137274,54533,1251
39,30,868404,515968,274736,72542,1231
39,31,300362,191198,141765,49642,1336
39,32,73354,53235,50784,23554,1615
39,33,933722,515903,272531,74297,1390
39,34,112649,92630,76982,31293,993
39,35,135126,109429,91562,37697,1417
39,36,153511,147469,125980,51481,2222
39,37,964621,2289394,2926291,1257414,4837
39,38,838448,1835451,2134116,829098,3594
39,39,669979,1304920,1411744,512344,2485
39,40,107684,160347,187217,85351,1150
39,41,122737,87497,80003,38076,1404
39,42,65068,44917,46941,24623,991
39,43,83602,65299,58500,26768,990
39,44,98655,77919,62881,25274,1007
39,45,117581,94433,74893,29834,1201
39,46,108131,87063,70033,28615,721
39,47,119248,86839,69003,29106,1037
39,48,129045,101689,80268,33857,1051
39,49,738559,1583956,1774421,712647,3364
39,50,250179,487491,560754,236484,2195
39,51,110534,175632,205966,93316,1426
39,52,76349,111597,134483,64393,1039
39,53,87162,116198,134489,61365,1470
39,54,99139,136421,147732,62893,1101
39,55,117203,146757,145253,59142,1024
39,56,148243,180312,164331,62803,1579
39,57,125437,129374,104683,38219,1764
39,58,187581,221147,176779,59570,837
39,59,196933,226655,185449,65501,948
39,60,263063,327875,250459,82894,1487
39,61,104958,65268,49942,23998,1718
39,62,108516,78256,59911,25369,1438
39,63,98462,74610,56155,22652,1180
39,64,105987,82244,61725,25167,2096
39,65,162121,133358,100216,37790,1387
39,66,172132,128053,87277,31362,1795
39,67,91665,59047,45212,19923,1208
39,68,209781,162720,108478,38038,1385
39,69,106543,76916,58635,25184,1723
39,70,239493,182002,110065,37831,1275
39,71,144755,118879,92762,36113,1084
39,72,96030,69637,53974,24451,907
39,73,89266,72684,79192,44619,960
39,74,138220,103350,78776,33328,1148
39,75,77386,47291,45682,24408,1227
39,76,472883,942884,1022898,385475,2195
39,77,81749,61573,64628,31710,1544
39,78,78478,48604,48258,24874,1454
39,79,113070,83381,82101,41502,2072
39,80,221685,135335,87190,33410,1574
39,81,95776,66512,55586,26531,1419
39,82,152458,124797,120325,57232,1522
39,83,116519,103808,92057,40841,1569
39,84,123446,83205,67535,32002,1443
39,85,684789,1472860,1637461,674593,2563
39,86,86267,71424,75824,39128,315
39,87,70812,46829,46952,24422,1442
39,88,519834,1079599,1187357,449771,1846
39,89,80225,69932,79038,39159,1572
39,90,73268,46432,47954,23973,1700
39,91,181656,292164,319410,131345,1512
39,92,154724,203562,204600,82315,1215
39,93,128394,140847,121670,47730,1050
39,94,209578,399325,453831,195730,1815
39,95,124990,156233,158655,70143,640
39,96,194543,231582,198314,80962,1712
40,1,196947,124033,90951,38803,2015
40,2,308891,325245,238078,78755,1539
40,3,229353,220224,155964,50207,1339
40,4,181300,208573,181479,67566,1077
40,5,768543,1539033,1701980,656199,2709
40,6,346030,611988,653551,252999,1510
40,7,713705,1421038,1567136,596680,2380
40,8,109038,99871,106360,48446,695
40,9,97532,78144,83453,42153,1110
40,10,366793,258695,194925,72725,1682
40,11,149788,107749,102629,49731,1646
40,12,169482,146873,139896,68412,2527
40,13,208671,337368,370873,168636,1669
40,14,238055,407514,454900,195663,1872
40,15,89533,56252,49886,23955,1149
40,16,140142,129546,104561,37762,1254
40,17,55722,20667,21482,13667,1071
40,18,75441,41900,37741,18524,1110
40,19,98164,74261,60471,23474,0
40,20,194137,200684,148725,46362,1277
40,21,357997,451549,360995,115886,2241
40,22,294953,329767,241116,74050,1539
40,23,350843,412101,296821,91844,870
40,24,449723,600781,460659,147989,1327
40,25,782743,1690242,1941993,800380,3698
40,26,737958,1434873,1522341,568607,3250
40,27,218217,402345,468765,201771,1873
40,28,262075,301292,290415,111519,1291
40,29,163463,169550,166196,65555,1224
40,30,872649,542333,306049,82503,1601
40,31,313355,220479,173233,60421,1295
40,32,85688,76771,75068,32794,1555
40,33,935383,546796,305441,84195,1199
40,34,133217,127475,108880,41951,1054
40,35,158740,150136,128052,50550,1620
40,36,183258,200996,174646,69576,2031
40,37,958015,2260422,2881021,1250024,5086
40,38,827853,1810304,2121139,834689,3200
40,39,740282,1428888,1546556,560045,2410
40,40,146996,247090,287888,123646,1056
40,41,131866,111996,110314,50047,1463
40,42,72854,62430,65671,32184,922
40,43,101068,92535,82780,34039,1130
40,44,117774,106009,85419,32602,1409
40,45,137433,124860,99629,37008,1116
40,46,129143,116755,92927,35085,1131
40,47,138006,114316,90110,35022,1030
40,48,152112,135008,105757,41614,868
40,49,738129,1583185,1783024,722536,3124
40,50,334941,677758,774230,315170,2200
40,51,154083,272227,315595,135312,1473
40,52,103564,173865,208272,93629,1053
40,53,114694,179041,207305,88916,1320
40,54,131113,204622,224038,91089,1414
40,55,149917,210334,211621,82273,999
40,56,184600,247736,232214,86139,1837
40,57,150828,173322,143541,51243,1458
40,58,223041,280945,230310,77210,1108
40,59,233738,290911,242848,83878,1110
40,60,309990,406212,317007,104643,1051
40,61,127619,95136,71130,29858,1721
40,62,133397,111332,82757,31711,1312
40,63,123068,107782,78476,28448,1506
40,64,133115,117051,85504,30946,1851
40,65,187487,167036,123793,43519,1019
40,66,197371,161756,111313,37344,1795
40,67,113771,87207,64448,24856,1262
40,68,238309,200299,135045,44454,1889
40,69,132352,109935,81946,31216,2167
40,70,269446,219375,137481,44928,1111
40,71,170286,153084,117891,43112,1319
40,72,119561,101691,76484,30931,1295
40,73,100073,103677,116245,62374,801
40,74,154509,131142,103323,41537,633
40,75,84199,60253,59106,29065,1363
40,76,586505,1162408,1247952,462651,2033
40,77,93207,87353,93016,43240,1326
40,78,84553,62768,63063,30647,1587
40,79,122528,110642,116443,55935,1983
40,80,243034,166550,113024,41574,1683
40,81,112516,89263,72392,31222,1147
40,82,175546,175467,178920,80969,985
40,83,140672,148345,134646,57456,1130
40,84,139877,110641,91318,40766,1708
40,85,711155,1520818,1692667,701641,3121
40,86,96991,99988,107734,52848,0
40,87,76696,60695,62380,30577,847
40,88,603444,1244707,1356723,508366,2199
40,89,93348,101600,114953,53907,1433
40,90,79925,61094,63335,29459,1741
40,91,253655,442820,477767,188689,1811
40,92,200099,295144,297776,115189,1314
40,93,154798,191807,171322,65004,796
40,94,288906,571956,641695,267578,1965
40,95,156174,228055,234358,100214,628
40,96,232126,312072,277595,112072,1762
41,1,240895,186907,134961,52689,2880
41,2,365650,413832,304930,98826,1880
41,3,284586,298303,212713,67176,1114
41,4,193729,229773,201589,74521,1629
41,5,770694,1554617,1734549,675001,2733
41,6,440776,808717,855621,325991,1872
41,7,766659,1530588,1696018,647078,2995
41,8,127049,144720,155565,68801,440
41,9,110836,113565,123818,59917,1558
41,10,389273,317990,254306,95457,1478
41,11,170661,156843,152776,71049,1792
41,12,197325,213232,209911,99251,3326
41,13,270111,480011,528657,234286,1962
41,14,309042,571876,636772,268166,2175
41,15,101807,78966,70073,31564,1424
41,16,166920,173849,142963,50575,1131
41,17,57340,22713,23127,14137,942
41,18,77738,47216,42452,19473,954
41,19,115515,100765,80892,29461,167
41,20,252937,286219,211489,62868,1241
41,21,391539,516782,424223,137688,2221
41,22,353119,419887,306665,91496,1509
41,23,411902,504220,364908,111049,1521
41,24,426599,574475,445425,144785,1681
41,25,771883,1678865,1952479,811917,3666
41,26,785711,1532321,1630392,610098,3203
41,27,299118,590811,680037,283216,2031
41,28,289405,371130,371869,142941,1374
41,29,179219,209744,211793,83784,1300
41,30,875581,584851,351445,97392,1190
41,31,331756,268086,221254,77446,1371
41,32,102919,114046,113327,46856,1500
41,33,930144,590614,348549,97933,1199
41,34,154725,173873,153187,57600,1277
41,35,183998,204373,179649,69753,1124
41,36,219229,273975,243455,95419,1910
41,37,941042,2218310,2860329,1247701,5094
41,38,812660,1793240,2127994,845165,3923
41,39,767447,1490908,1627222,593340,2558
41,40,199702,370322,429709,176833,1132
41,41,144549,151531,159035,69847,1207
41,42,85280,89937,96023,43601,1006
41,43,119228,128525,117234,46470,1116
41,44,136719,140130,115364,41987,1174
41,45,156668,162808,130981,46433,1153
41,46,152654,155424,123576,44128,711
41,47,161156,151258,119244,44223,1603
41,48,179169,178972,139513,52516,1352
41,49,726532,1565402,1783999,731807,3610
41,50,428197,889980,1004905,399367,2282
41,51,214805,408507,467896,192186,1769
41,52,142900,267926,318169,135352,1281
41,53,154459,272573,314168,128562,1425
41,54,173690,302957,331743,129461,1440
41,55,191830,299832,304007,114426,1535
41,56,228728,336180,320900,116709,1690
41,57,178957,225038,192593,68191,1416
41,58,257570,349514,295233,99208,1077
41,59,273267,365549,311423,107738,1811
41,60,356987,495715,396175,130458,1396
41,61,159066,142846,105743,40022,1416
41,62,169306,162934,118863,40997,1501
41,63,158600,157146,113445,37843,1355
41,64,170083,169049,121680,40236,2056
41,65,221442,216753,159345,52763,1237
41,66,232150,212561,147240,46578,1690
41,67,147712,133736,96936,32874,1088
41,68,274148,254734,173887,54369,1596
41,69,170611,164175,119598,40966,1901
41,70,305524,275461,177337,55895,1335
41,71,204430,206219,155770,53516,566
41,72,155075,152778,113086,42230,767
41,73,120214,154233,177184,89256,1162
41,74,171537,168587,138440,54913,1268
41,75,91479,78990,78777,36930,1028
41,76,676395,1343357,1438668,530032,2247
41,77,111389,130397,138861,61008,1522
41,78,94695,84798,85770,39501,1653
41,79,137009,156729,171223,78285,1983
41,80,266257,205215,146654,52762,1800
41,81,132708,120615,95556,37802,1120
41,82,205981,254034,268437,117889,1178
41,83,170785,211791,197686,81130,1446
41,84,159525,149725,126185,52893,1301
41,85,707985,1531784,1723533,720535,3551
41,86,117037,145348,158094,74054,29
41,87,85093,82878,85946,40353,1516
41,88,662449,1366368,1491350,557695,2447
41,89,115394,152951,172435,76652,1666
41,90,89533,82943,86183,38501,1672
41,91,344328,636602,679046,258022,1908
41,92,258106,418953,420709,157955,1529
41,93,187979,261894,239562,90232,1008
41,94,375453,768091,856979,347403,1753
41,95,198689,326017,338695,140676,1360
41,96,278356,419490,380272,152196,2281
42,1,304152,282980,204214,73721,2287
42,2,427136,506456,377712,121083,1747
42,3,341362,384881,279237,86939,1416
42,4,201300,246274,217626,80292,1152
42,5,756801,1532855,1722368,675506,2813
42,6,539614,1001884,1060292,400209,2097
42,7,787308,1573371,1755117,672770,2671
42,8,158997,219300,237562,102033,767
42,9,137382,174080,193432,89081,1357
42,10,427350,407861,343750,128542,1921
42,11,207770,236184,233249,104005,2171
42,12,242964,314831,315663,145424,2494
42,13,348100,655265,720210,313028,2237
42,14,392811,757531,846514,347320,2093
42,15,120230,111251,101014,42793,1201
42,16,198783,229467,194280,68511,845
42,17,59554,25759,24926,14838,1014
42,18,82315,55427,48800,20920,1092
42,19,138115,135861,108477,36843,569
42,20,320131,386221,287596,84006,1339
42,21,418418,573190,482291,159341,2328
42,22,416644,513661,378248,111396,1548
42,23,471122,594897,433918,131244,1185
42,24,405420,544374,425521,139925,1478
42,25,761018,1663288,1946300,815086,3894
42,26,805964,1572589,1677046,631507,3150
42,27,397690,810440,931215,374632,1875
42,28,334107,479472,494407,188771,1670
42,29,207804,274454,285201,111636,1073
42,30,890422,644962,415148,117170,1469
42,31,362793,337155,292711,100665,1122
42,32,131203,172528,174391,68472,1314
42,33,938992,649748,406040,114778,1524
42,34,186103,239294,217594,81214,1274
42,35,219119,279219,252709,96754,1111
42,36,267139,375837,342450,132760,1974
42,37,922488,2171448,2814283,1239255,4880
42,38,800030,1773080,2117753,850847,3736
42,39,768165,1503676,1657040,610251,3077
42,40,271114,530335,611825,242866,1381
42,41,165823,215830,237008,100489,1160
42,42,105454,134386,145215,62345,1050
42,43,144571,179767,170299,65036,1304
42,44,160869,184804,157718,56086,862
42,45,181686,207097,170800,59855,1531
42,46,180780,203977,165416,58105,910
42,47,189376,198726,157353,56405,1696
42,48,212236,232735,183735,67033,1142
42,49,708911,1537171,1768003,730301,3444
42,50,525067,1097525,1224904,479030,2529
42,51,293687,585102,658808,262013,1376
42,52,200382,401156,471047,192642,1443
42,53,212868,403627,460676,182001,1526
42,54,233282,433193,472977,178772,1494
42,55,248455,416935,425443,156056,1333
42,56,284384,444997,428642,152615,1857
42,57,210489,288704,256088,90026,1617
42,58,297924,425908,370473,125063,1358
42,59,315949,450706,391779,135353,1420
42,60,408205,592938,483945,160049,1641
42,61,209158,218675,160217,54794,1735
42,62,222978,240145,173018,55523,1525
42,63,210298,231340,166297,51413,932
42,64,223363,244306,174847,53835,1851
42,65,268926,284936,208446,64995,1436
42,66,281475,284057,198437,58938,1887
42,67,198524,205415,147292,45881,1313
42,68,325203,328930,227136,67613,1748
42,69,227948,245028,176681,55993,1945
42,70,357429,352815,234680,70977,1280
42,71,254644,280475,209584,68213,1250
42,72,204405,229900,169993,57495,1364
42,73,152375,237651,272811,131401,1516
42,74,192536,216238,186603,73661,1484
42,75,105974,107940,107952,48121,1284
42,76,736548,1463626,1570927,577846,2374
42,77,143456,200564,212204,87906,1557
42,78,110148,119366,121722,52274,1550
42,79,164123,231633,260700,113971,2151
42,80,291269,253041,192657,68557,1517
42,81,159623,161351,127271,47053,1437
42,82,254639,373838,402879,170183,1448
42,83,215531,303606,290514,116080,1372
42,84,184261,205512,177605,73291,1552
42,85,689875,1506812,1720493,728034,3188
42,86,146910,216425,235287,105366,0
42,87,98849,115224,121406,54312,1179
42,88,696642,1434021,1570487,588808,2269
42,89,151302,235458,261936,110903,1725
42,90,104066,116592,120969,51498,1710
42,91,449572,849116,898677,332237,2021
42,92,334137,571153,576324,209350,1804
42,93,234552,355803,331903,122554,1030
42,94,464921,957446,1063952,424745,1663
42,95,255669,455536,475006,193284,1231
42,96,339350,548683,505952,199112,1106
43,1,390418,410507,299019,102401,2336
43,2,484566,594702,450529,145095,1884
43,3,398448,471631,350969,109653,1455
43,4,205020,253789,227711,84714,1116
43,5,740314,1499337,1698086,673782,2545
43,6,624985,1167904,1240288,468570,2446
43,7,782603,1567583,1760231,681400,3111
43,8,209519,333782,365314,152131,732
43,9,180301,273215,305674,135893,1749
43,10,484583,528606,464591,173778,1696
43,11,260799,353745,354541,152709,1644
43,12,304649,450757,457420,204399,2971
43,13,430940,838767,926186,395435,2689
43,14,477525,941318,1045429,426695,2318
43,15,145134,156796,147834,61976,1162
43,16,235338,297286,260451,92475,911
43,17,62480,30354,29093,15775,830
43,18,94073,69711,59186,23987,911
43,19,162477,177073,144083,48498,293
43,20,389619,490920,372026,107936,1275
43,21,439512,618795,534380,178810,2367
43,22,475957,601214,448332,132289,2160
43,23,521575,676676,499332,151925,1360
43,24,382749,512979,404940,135312,1080
43,25,751459,1639817,1937024,818217,3988
43,26,806413,1574144,1691290,641620,2857
43,27,497628,1029694,1175729,466129,2471
43,28,398127,630025,662857,250391,2017
43,29,252347,374877,397086,152196,1307
43,30,917787,727242,500694,144099,978
43,31,408503,436171,393288,134288,1177
43,32,173612,261299,267581,101446,1011
43,33,963755,727850,479380,137443,1190
43,34,229067,328629,307089,113234,1499
43,35,264850,380119,353770,133568,1711
43,36,328053,505355,470141,180213,1887
43,37,903332,2125120,2768492,1226573,5075
43,38,787941,1758149,2123619,861802,3292
43,39,759182,1501251,1668136,620556,2845
43,40,353901,711835,820487,316636,1612
43,41,204231,314424,355121,145701,922
43,42,138011,203587,221939,90757,1286
43,43,181570,256412,251793,93788,1183
43,44,193929,250093,221445,77220,1278
43,45,208390,263827,227730,79383,1324
43,46,210268,261410,219944,75888,594
43,47,220328,254123,207112,72914,1354
43,48,249868,294780,236422,85038,1191
43,49,694689,1507715,1745164,730073,3565
43,50,608384,1261987,1402705,543581,2795
43,51,385305,777707,873499,337245,1727
43,52,273023,564164,660650,261252,1477
43,53,284202,563520,644982,246550,1867
43,54,305255,585660,644313,236210,1431
43,55,313159,549579,567098,202828,1429
43,56,345393,562687,546433,192284,1890
43,57,248763,366765,336672,118754,1244
43,58,338538,507813,454535,154865,1697
43,59,361778,539383,479527,165848,1253
43,60,461922,687833,572762,192252,1532
43,61,274819,320477,235799,77094,1270
43,62,291065,340984,246601,76225,1703
43,63,276733,328814,237037,69783,1346
43,64,288428,339228,243607,70846,2130
43,65,327710,371144,271539,80860,1356
43,66,343121,373707,264627,75889,1689
43,67,264657,300567,216452,63130,1096
43,68,385994,419035,293929,84861,1329
43,69,301658,351635,253353,75399,1790
43,70,420466,449057,308016,91160,1259
43,71,314888,373963,279167,87490,1310
43,72,270814,332506,246232,79714,1901
43,73,204660,361095,412928,190834,1849
43,74,216477,279513,255238,101619,1304
43,75,128337,152588,152482,65106,1291
43,76,761969,1517527,1639754,606644,2661
43,77,195286,306815,322294,127037,1556
43,78,136476,172528,176039,71846,1874
43,79,208386,344241,393128,165809,2019
43,80,319285,314858,255976,91624,1730
43,81,189650,208790,166455,59288,1262
43,82,323572,539077,591080,240502,1438
43,83,274417,426016,417922,164138,1650
43,84,221623,278341,249286,100027,2052
43,85,670651,1469790,1696095,730049,3146
43,86,190988,317920,346556,150447,343
43,87,119395,163947,173786,75396,1555
43,88,704743,1453991,1600532,604106,2181
43,89,205670,355184,391643,159381,1559
43,90,126609,165256,172682,70352,1719
43,91,550331,1045695,1100151,401643,2353
43,92,419154,736465,739937,265216,1701
43,93,291519,468258,444042,161342,1150
43,94,536678,1108430,1234300,490409,2077
43,95,323667,605647,632735,252901,635
43,96,403179,683427,637082,248799,1714
44,1,492845,567887,417198,139630,2791
44,2,536760,675798,519002,167022,1764
44,3,450862,555868,423458,134111,1679
44,4,202842,254133,231253,86583,1464
44,5,725377,1469411,1672586,671309,2850
44,6,686209,1288740,1378936,522899,2404
44,7,768783,1542066,1742265,681336,2856
44,8,286241,499203,543999,219770,1133
44,9,246570,422758,473263,202288,1499
44,10,559255,680304,612721,227652,1903
44,11,332244,512094,516121,215569,2370
44,12,383561,614020,623879,273086,3392
44,13,513015,1011396,1116614,473886,2490
44,14,554874,1099245,1224026,495457,2260
44,15,182713,228436,222070,91664,1374
44,16,280740,382510,346937,123571,972
44,17,68760,37785,34853,17402,889
44,18,110510,91911,75495,28813,698
44,19,191652,223361,186265,62884,145
44,20,456007,595128,460239,134059,1475
44,21,457952,660920,583035,198241,2347
44,22,528753,683193,514670,151422,1719
44,23,567870,746863,557978,170295,1337
44,24,362691,484397,385661,129907,1166
44,25,740505,1622050,1925587,821051,3850
44,26,800166,1563872,1689270,646283,2817
44,27,582229,1214808,1384187,543921,2232
44,28,485609,823655,875312,325925,1670
44,29,319106,521585,557931,208872,1235
44,30,964588,841787,612949,178263,1492
44,31,472339,569933,527436,176525,1070
44,32,234029,387463,397845,146669,1457
44,33,997183,820149,566029,164177,1266
44,34,287438,446262,425825,155330,901
44,35,328771,510290,482985,179499,1784
44,36,400406,654286,619346,233930,2191
44,37,885135,2079400,2721669,1215203,5233
44,38,779797,1746784,2132998,872267,3630
44,39,744303,1481956,1665018,625814,2445
44,40,439585,898954,1030727,390802,1439
44,41,260517,454070,519168,206244,1399
44,42,184419,305686,334275,129925,1399
44,43,233529,366452,367205,132774,1280
44,44,240893,341747,310455,106479,1548
44,45,241617,337564,303386,105674,1173
44,46,245630,333986,292558,101448,990
44,47,254117,319446,268052,94264,1500
44,48,290724,364997,297767,106137,1291
44,49,677877,1476365,1728333,729750,3027
44,50,667214,1377039,1524500,590252,2583
44,51,476487,968110,1075505,409813,2445
44,52,354574,747913,866975,334761,1640
44,53,369040,746452,844319,315039,1728
44,54,384726,755478,824366,296478,1768
44,55,382755,691058,712559,251069,1482
44,56,407282,681759,666131,230973,1705
44,57,295709,461357,433905,152486,1768
44,58,382566,594592,542328,185843,1346
44,59,409153,630776,568090,197126,2216
44,60,508878,776569,657458,221796,2256
44,61,354815,445572,330845,104524,1746
44,62,374518,465434,338529,100412,1503
44,63,356044,446546,324457,93838,1352
44,64,367970,453188,327045,92460,1886
44,65,394865,471229,346313,100213,1370
44,66,415573,479729,343378,96292,2015
44,67,346351,416619,302360,85214,1532
44,68,454345,523230,372814,104939,1964
44,69,389455,479765,348106,99801,1849
44,70,493239,560755,394780,113835,1393
44,71,384633,482593,362035,110768,1036
44,72,349841,455820,339655,106845,1017
44,73,277999,531141,601611,269391,1700
44,74,251443,368814,353820,140375,995
44,75,165107,222552,221506,90633,1293
44,76,761948,1528117,1670884,624902,2454
44,77,271898,457906,475397,180478,1688
44,78,178530,252559,256587,99959,1753
44,79,275037,501775,578859,233362,2240
44,80,358516,399676,343967,122207,1765
44,81,223495,263164,214320,75062,1491
44,82,412004,745606,815659,323157,1706
44,83,349938,580221,575946,224151,1533
44,84,268634,375279,344334,136428,1474
44,85,647985,1432018,1669283,727091,3299
44,86,255190,463577,505766,216010,588
44,87,152620,235390,249999,105236,1307
44,88,701268,1443982,1602094,609672,2506
44,89,282297,515854,565326,220704,1921
44,90,159491,236885,246841,97326,1765
44,91,631002,1200536,1260900,458218,2174
44,92,503642,898936,899758,318679,1851
44,93,358844,597425,572230,205244,1139
44,94,583513,1210626,1352572,537444,1915
44,95,401364,762361,799323,314282,1020
44,96,469078,811352,758390,295309,2011
45,1,598920,725504,541697,179592,2358
45,2,574683,740061,576307,187982,1719
45,3,492246,623944,488436,157484,1693
45,4,196550,246791,227118,86654,1123
45,5,709877,1437434,1649817,665939,2701
45,6,710049,1342402,1449803,555047,2540
45,7,751775,1509777,1718597,677927,2920
45,8,380386,696232,762263,299773,861
45,9,333314,613423,687466,285820,2104
45,10,636551,836860,770711,283927,2269
45,11,415138,687534,694591,285573,2226
45,12,461125,772970,785741,339980,3286
45,13,577146,1148655,1266519,537267,2610
45,14,610124,1211762,1351543,546295,2666
45,15,235443,328760,325938,130738,1755
45,16,332712,481299,446666,159528,1273
45,17,78223,50325,43588,20854,935
45,18,132377,123988,99237,35315,723
45,19,216496,271581,234114,80269,254
45,20,508276,682690,541550,161010,1720
45,21,475972,702168,633183,218062,2383
45,22,568135,744805,569702,168735,1410
45,23,596080,796642,603324,185483,1427
45,24,343065,455484,365845,125416,1442
45,25,732771,1604297,1914359,822145,3745
45,26,794612,1550631,1684903,649191,3081
45,27,636307,1329810,1522606,600106,2819
45,28,579706,1023290,1102726,406127,2228
45,29,403455,703351,754536,277903,1960
45,30,1021854,972219,741449,217338,1276
45,31,548803,722911,679932,226734,1643
45,32,307460,537749,555471,200643,1432
45,33,1035644,915110,654185,191794,1233
45,34,352627,577688,560028,202919,1363
45,35,397776,648804,622443,229702,1788
45,36,470770,796173,756977,285787,2069
45,37,867575,2033509,2666407,1198637,5452
45,38,768795,1727798,2130645,880273,3816
45,39,729603,1457445,1645267,623691,2732
45,40,511214,1048434,1202079,453417,1537
45,41,329540,616315,711059,274206,1452
45,42,245867,433812,473619,179152,1131
45,43,296458,494596,501991,179020,1276
45,44,297166,446993,414242,139889,945
45,45,282798,424856,393553,136815,949
45,46,287248,421789,382111,132981,1555
45,47,289992,394421,343395,120939,1779
45,48,331385,436852,364384,129774,1620
45,49,661804,1448004,1705284,727383,3039
45,50,693100,1427009,1583857,615368,2552
45,51,545806,1110304,1232694,465852,2149
45,52,432319,911246,1052147,402436,1871
45,53,445615,908867,1024754,379086,1823
45,54,458173,903093,982929,350970,1524
45,55,445292,813044,838404,293731,1612
45,56,456895,776627,762213,263740,2042
45,57,346333,561461,536340,188190,1484
45,58,421408,671069,621902,214541,1763
45,59,450788,709537,648504,225685,1946
45,60,544662,843800,724125,246439,1674
45,61,436375,575007,433023,135043,2260
45,62,458684,591491,435066,128622,1547
45,63,436120,566429,417840,118910,1486
45,64,444002,566578,414612,116029,1819
45,65,462556,570922,424192,121280,1443
45,66,487045,586652,426119,117840,1701
45,67,428006,535365,393985,109204,1176
45,68,521246,625579,453308,126722,1714
45,69,478843,608407,447182,126786,1572
45,70,563608,670009,483778,139049,1541
45,71,454617,589679,448130,136397,1754
45,72,428329,579040,438161,136768,1029
45,73,371446,734567,830496,360048,2058
45,74,295434,477655,475218,188723,1330
45,75,220701,322776,319191,125461,1299
45,76,747324,1512280,1675271,633944,2473
45,77,364404,636772,659569,242963,1608
45,78,234373,358970,362889,136747,1677
45,79,357443,691069,792286,312287,1957
45,80,407509,501595,450457,160162,1834
45,81,257678,322784,269243,93980,1550
45,82,505360,947992,1035635,403843,1568
45,83,430231,739275,745106,286323,1696
45,84,323748,489422,459486,179961,1563
45,85,626578,1389084,1638476,721915,3029
45,86,333799,632790,692230,288812,637
45,87,197958,331693,352190,145136,1350
45,88,688815,1420443,1583685,607852,2372
45,89,367307,692967,752039,286758,1776
45,90,204378,331137,345287,133560,1683
45,91,678152,1292196,1360845,495237,2197
45,92,573609,1029555,1029607,363160,1506
45,93,425021,726128,697716,249512,920
45,94,602296,1255828,1411064,565586,2525
45,95,467625,899072,941391,369612,1160
45,96,519480,910142,856964,332403,1203
46,1,696563,882218,669043,220885,2893
46,2,603658,792317,626062,205358,1947
46,3,520605,680005,545500,179006,1691
46,4,187994,236807,220312,85744,1068
46,5,694428,1411098,1627378,662520,2878
46,6,710031,1349083,1472714,570548,2658
46,7,735981,1478933,1694026,673645,2811
46,8,486980,917292,998296,385844,1366
46,9,438283,838555,934277,379789,2132
46,10,715881,992672,923808,339313,2150
46,11,500195,868719,883117,356239,2529
46,12,531758,917929,934758,400524,3138
46,13,622549,1243639,1382669,586477,3006
46,14,643497,1282576,1440070,585298,2467
46,15,305630,463038,463116,181682,1720
46,16,391983,590290,558858,199516,1554
46,17,91491,71126,59797,24998,1280
46,18,164349,170071,133606,44419,1209
46,19,243648,326681,293413,102970,778
46,20,546516,755468,616568,187151,1506
46,21,493797,746297,682903,238011,2623
46,22,595919,793934,614080,184039,1858
46,23,614526,831994,638443,198162,1999
46,24,323372,429193,346485,120126,1758
46,25,723004,1588116,1908347,824935,3939
46,26,789001,1543358,1686693,654619,3225
46,27,657657,1384395,1598890,633605,3171
46,28,668372,1218958,1317552,483686,2773
46,29,502314,912564,987161,356437,1843
46,30,1089071,1123273,885078,262502,1307
46,31,635461,888512,845545,279835,1800
46,32,391822,707462,733703,260240,2007
46,33,1080286,1016069,746542,220485,1367
46,34,421436,714082,700770,252634,1692
46,35,469446,792834,767664,281849,1475
46,36,533442,922297,884581,332799,2528
46,37,850207,1991102,2620651,1187318,5399
46,38,757411,1705875,2125886,886769,3822
46,39,719392,1434644,1626946,622556,2715
46,40,562956,1160070,1332065,502297,1806
46,41,408623,789599,911577,345905,1949
46,42,317433,582538,633781,234249,1178
46,43,366243,636756,652001,230076,1192
46,44,360366,569198,534920,179147,1165
46,45,329975,524439,496629,172081,1431
46,46,338029,524957,487233,169762,1395
46,47,334767,492106,442339,155871,1632
46,48,374834,520269,443479,158298,1151
46,49,649166,1418808,1686324,725437,3488
46,50,687095,1426427,1603951,631142,3181
46,51,592052,1205251,1340706,506790,2409
46,52,503997,1053332,1209794,458520,1878
46,53,514450,1047275,1179858,433774,1963
46,54,523321,1025000,1112227,395471,1538
46,55,495298,911010,942976,328891,1511
46,56,492174,849625,839570,290187,2202
46,57,399983,662493,639551,225050,1745
46,58,456507,737532,693831,241220,1288
