Reading,Well,Filter A,Filter B,Filter C,Filter D,Filter E
35,42,65208,12641,10213,10859,1357
35,43,54374,10719,9641,8790,566
35,44,52241,10624,9186,8436,1392
35,45,45223,10322,9572,7344,1269
35,46,54775,11649,10608,9040,424
35,47,69319,13728,12529,10357,1479
35,48,73818,11698,11055,9819,1344
35,49,72803,13367,11836,11637,2181
35,50,57367,10843,10173,11466,1486
35,51,43380,9197,9110,9770,1218
35,52,48440,10711,10534,10589,988
35,53,52574,11299,10327,10698,1013
35,54,50832,10632,10891,11290,1153
35,55,92897,100137,86871,33064,1261
35,56,83678,63814,51028,21739,1528
35,57,45405,10617,10492,9349,1311
35,58,47372,10146,10542,9511,1096
35,59,405533,537753,429509,142362,1565
35,60,66925,24225,22788,15697,1599
35,61,71903,12618,11775,11558,1867
35,62,52800,11370,10936,10995,1296
35,63,54262,18881,17690,13162,1282
35,64,95869,55089,39116,19137,1901
35,65,44050,11859,12346,11331,1271
35,66,56763,11643,11306,11739,1812
35,67,46070,11287,11233,11343,1154
35,68,46337,11495,11609,11200,1365
35,69,61320,12824,13054,13582,1833
35,70,44277,12018,12464,10994,1600
35,71,51755,21337,24073,16350,782
35,72,53346,19306,21841,16700,1154
35,73,62586,10980,9936,10457,1299
35,74,46875,14208,14551,15366,2915
35,75,43938,11413,12627,13207,1852
35,76,38262,11331,11838,10610,969
35,77,53717,14827,15586,15160,1595
35,78,44556,11952,12583,12095,1820
35,79,46956,12296,12474,11546,2580
35,80,125557,95158,59027,21658,1359
35,81,41667,16271,17340,14335,1516
35,82,45707,11605,12583,11142,1168
35,83,58783,21255,20310,14962,1510
35,84,59694,13132,12847,13398,1663
35,85,51702,11387,37971,35215,1153
35,86,52601,22125,24455,17268,0
35,87,46842,11834,11285,10005,1075
35,88,43375,9979,9648,9377,1057
35,89,56712,22128,23971,16914,1679
35,90,50820,20059,21759,16105,1447
35,91,58124,19565,28419,25191,1438
35,92,58246,17500,18339,14867,1461
35,93,38554,10492,10137,10014,966
35,94,52336,12381,14749,13573,562
35,95,50107,14231,18412,15975,611
35,96,60285,13626,14796,15335,1020
36,1,116519,18286,16907,14908,2624
36,2,114546,18457,16720,14918,2881
36,3,69948,13349,12920,10817,1859
36,4,2239659,1460926,624094,170958,1310
36,5,49953,21569,40576,34650,1216
36,6,54681,11511,15064,10583,477
36,7,91673,41044,40674,19622,1120
36,8,82624,39162,40446,19713,0
36,9,91791,40084,40497,21185,1188
36,10,113060,46275,47079,25898,1071
36,11,119738,40167,39502,23521,1973
36,12,125460,29810,27120,17492,3093
36,13,94133,15789,11556,8991,1485
36,14,85951,14885,12035,9531,1742
36,15,73023,12144,10243,8147,1155
36,16,60574,12501,9925,6773,726
36,17,54787,10819,10381,8667,1121
36,18,59689,12186,11492,8689,433
36,19,150595,215747,227869,90651,615
36,20,122454,138060,142918,59667,1438
36,21,110598,93236,91199,40503,1788
36,22,73724,14083,12724,9768,1705
36,23,79340,17831,16749,12099,497
36,24,77088,14148,13135,10468,741
36,25,94182,20946,16513,12030,1730
36,26,112845,26639,20378,14400,1557
36,27,66016,19848,18165,13780,660
36,28,62325,20418,19439,13925,1632
36,29,57246,18930,18467,13900,1244
36,30,49763,15672,14734,11241,885
36,31,44445,12199,12676,12075,1282
36,32,333823,615650,690547,263430,2100
36,33,190054,337969,382893,160274,2112
36,34,113167,146573,163467,75283,1316
36,35,82965,45623,49756,28678,1417
36,36,78753,17505,18551,15120,1199
36,37,70080,9151,7839,7414,1235
36,38,73846,10556,8413,8580,1576
36,39,61932,9243,8248,8528,1420
36,40,50640,9987,9344,9216,831
36,41,58655,14333,12272,10248,1025
36,42,64494,13168,10926,10583,1264
36,43,52860,11703,10192,9511,824
36,44,51612,11360,9676,8531,1214
36,45,44696,10807,10187,8091,1175
36,46,55291,11836,10776,8918,863
36,47,68847,13884,12712,10514,1520
36,48,73669,12172,10945,9907,1273
36,49,71653,13812,11904,11669,2213
36,50,56224,10785,10722,11138,1108
36,51,42703,9734,9389,9656,1130
36,52,48201,10754,10662,10632,1009
36,53,52265,11435,10294,10471,1433
36,54,50233,10904,10891,11174,1248
36,55,101736,119419,106415,39250,846
36,56,89367,74073,59379,24097,1678
36,57,44537,10640,10597,9674,1516
36,58,47766,10452,10778,9455,1050
36,59,426246,578205,468380,156532,1366
36,60,66070,23944,22306,15214,1490
36,61,70082,12962,12011,11671,1672
36,62,51934,10830,10825,11021,1374
36,63,53792,21215,20781,14510,1179
36,64,95805,55921,40482,19615,1815
36,65,43253,11825,12422,11314,1164
36,66,55606,11777,11340,11414,1760
36,67,45674,11124,11179,11069,1283
36,68,46018,11448,11512,11200,1736
36,69,59756,12716,12819,13543,1824
36,70,43703,12064,12658,10943,1253
36,71,52337,25412,28832,18760,792
36,72,53209,22314,25569,19043,675
36,73,61841,11442,10421,10129,992
36,74,45661,14356,14490,15202,3129
36,75,42657,11364,12591,12854,1472
36,76,37264,11315,12069,10465,899
36,77,53839,15277,16173,15205,1711
36,78,44310,11914,12541,11927,1822
36,79,46355,12189,12514,11924,2513
36,80,136172,105653,65842,22901,1296
36,81,41692,17625,18408,14531,973
36,82,44768,11691,12540,11224,856
36,83,59402,24726,23416,15699,875
36,84,58539,12824,13236,13201,1301
36,85,50336,11200,38033,35199,925
36,86,52573,27064,31058,20494,0
36,87,45953,12596,11863,10183,1243
36,88,43387,10008,9760,9331,1179
36,89,56046,26153,28748,19256,1324
36,90,50818,23286,25731,17936,1763
36,91,57652,20000,28651,25082,1278
36,92,57311,17413,18246,14913,1200
36,93,38445,10551,9989,10164,1030
36,94,51406,12299,15016,13881,965
36,95,49270,14552,18495,16171,943
36,96,59037,13411,14860,14560,887
37,1,116499,18252,16377,15186,2273
37,2,114100,18790,16872,15503,1972
37,3,69150,13326,13333,11170,1625
37,4,2250727,1444429,615260,166517,1348
37,5,49728,21171,40459,34252,1130
37,6,55068,11386,15088,10590,604
37,7,97516,53071,53555,24543,1026
37,8,87082,49995,51874,24666,0
37,9,96512,52783,53886,26972,1440
37,10,117925,59125,61640,32237,1294
37,11,118882,50343,51275,28875,1563
37,12,124883,35260,32488,20377,2938
37,13,93325,16379,12118,10250,1449
37,14,84159,15806,12623,9982,1705
37,15,72908,12505,10428,8369,1733
37,16,58681,12406,9945,7417,1276
37,17,55114,10985,10557,8326,911
37,18,57312,11899,11556,8981,1036
37,19,207412,335734,353589,134322,453
37,20,155009,209463,218928,88280,1645
37,21,127412,132541,132535,56508,1897
37,22,73401,14616,13813,10661,1284
37,23,78448,19516,18421,12592,1110
37,24,76245,14612,13503,10855,479
37,25,95018,23296,18386,12301,1314
37,26,111668,28867,22834,15738,1751
37,27,65328,22304,21169,14076,1072
37,28,62177,23424,22297,14840,914
37,29,57481,21773,21050,14167,1081
37,30,49592,16752,15877,11744,1007
37,31,43421,12420,12823,12216,1250
37,32,339439,628100,703826,269604,1478
37,33,203407,369628,415684,171369,1201
37,34,119687,163140,182613,82039,1324
37,35,84091,50149,54363,30776,1238
37,36,77094,18038,19336,14926,1167
37,37,70337,9122,7821,7228,1451
37,38,73375,10382,8553,8784,1413
37,39,61344,9647,8096,8488,1485
37,40,50279,10258,9154,9296,855
37,41,56282,14345,12196,10434,1061
37,42,64303,14142,11578,10662,1189
37,43,53711,12350,11410,9596,1137
37,44,51989,11997,10612,9068,1154
37,45,44105,11239,10792,8118,1220
37,46,53590,11979,10889,9207,1037
37,47,68749,13813,12728,10649,1335
37,48,71952,12128,11287,9912,1275
37,49,72181,13110,12070,12055,2351
37,50,54900,10758,10753,11280,1242
37,51,43068,9807,9798,9215,1413
37,52,47295,10491,10572,10088,1085
37,53,51700,11488,10581,10523,1223
37,54,48831,11049,11069,11042,1484
37,55,112268,143161,130557,47419,1164
37,56,98339,88470,70643,27692,1533
37,57,43645,10985,10699,9514,1572
37,58,47151,10428,11101,9358,843
37,59,447983,621627,511175,171700,1707
37,60,65128,23252,22376,15414,1148
37,61,70381,13245,11997,11403,1123
37,62,51625,10966,11066,10955,1466
37,63,54392,24565,23691,15971,1779
37,64,94423,56936,41671,19879,1679
37,65,43104,11878,12487,11125,1265
37,66,55558,12148,11488,11220,1640
37,67,45036,11093,11373,10817,1436
37,68,45543,11469,11559,11100,1441
37,69,59141,12805,12842,13801,2009
37,70,42798,12367,12760,11068,1255
37,71,53592,31242,36433,22281,907
37,72,52659,26698,30924,21995,997
37,73,59975,11484,10800,10352,984
37,74,45036,14120,14638,14980,3045
37,75,41591,11330,12453,13292,1276
37,76,38329,11388,12282,10591,1107
37,77,52816,16080,16778,15071,1580
37,78,43962,11969,12970,12181,1792
37,79,46316,12139,12789,12310,2352
37,80,147125,116730,72619,24212,1105
37,81,43003,19138,20002,15126,1029
37,82,45048,11665,12270,11106,985
37,83,63059,29499,28247,17948,1045
37,84,58855,13071,13500,13285,1393
37,85,49670,11487,38169,35205,714
37,86,54086,35724,40882,25764,0
37,87,46033,13513,12801,10252,929
37,88,42524,10113,9725,9063,1144
37,89,57200,32417,36529,22495,1500
37,90,51946,27875,31229,20271,1456
37,91,57842,20819,29165,24833,1328
37,92,56057,17117,18450,14999,1388
37,93,37617,10240,10298,10049,665
37,94,50177,12486,15301,13731,835
37,95,49343,14415,18770,16128,490
37,96,59340,13368,14859,14902,1109
38,1,114103,18095,16510,15156,2576
38,2,112574,18240,16990,15885,2377
38,3,68508,13331,12991,11139,1686
38,4,2256132,1430019,604119,161762,1085
38,5,49629,21226,39996,34124,1063
38,6,53001,11730,15328,10642,13
38,7,105149,71542,73002,32221,1204
38,8,96023,68281,71217,31992,279
38,9,102682,71376,74111,35550,1005
38,10,123674,79979,83802,41621,1661
38,11,121771,65490,68900,37057,1723
38,12,126806,43094,40702,24098,3401
38,13,93744,17395,13205,10085,1630
38,14,84266,16461,13537,10397,1099
38,15,71171,12996,10895,8390,1122
38,16,58439,13036,10228,7743,801
38,17,55005,11012,10774,8804,972
38,18,57305,11659,11602,9169,902
38,19,290053,505274,529711,194776,719
38,20,205867,320812,334982,128786,1708
38,21,156024,195353,197665,80969,2299
38,22,71788,15679,14426,10278,1205
38,23,80360,21893,20725,13409,1197
38,24,74729,15243,14363,11352,611
38,25,94880,25340,21246,13835,1231
38,26,111260,32218,26239,16683,1618
38,27,66026,25452,24809,15668,1081
38,28,62325,26922,26309,15979,1014
38,29,58216,24386,24672,15264,999
38,30,50577,18805,17651,11563,1299
38,31,43082,12136,13073,12426,921
38,32,353194,656055,732070,279549,1799
38,33,221576,405057,455099,186092,1761
38,34,128578,184145,204977,91653,1504
38,35,85477,55443,60801,33116,1261
38,36,76764,18883,20246,15461,1348
38,37,69988,9385,7369,7073,1041
38,38,73019,10155,8639,8541,1293
38,39,60448,9269,8251,8534,1162
38,40,49882,10102,9217,9068,601
38,41,55247,14172,12467,9837,625
38,42,64108,15031,12807,10798,1023
38,43,53451,12929,11975,10366,1073
38,44,51179,12999,11648,8945,1282
38,45,43958,11952,11685,8695,1267
38,46,54275,11718,11059,9102,615
38,47,67552,14184,13246,10761,1474
38,48,71422,12136,11421,10023,1079
38,49,71145,13824,12398,11846,1660
38,50,54371,10813,10902,10985,998
38,51,41713,9778,9687,9363,1558
38,52,47654,10829,10809,10181,1057
38,53,51287,11835,10618,10457,1329
38,54,48749,11128,11251,10635,1298
38,55,127167,173133,161391,57278,1077
38,56,110647,107888,86495,32141,1635
38,57,43858,10934,11026,9817,1299
38,58,45841,10786,11132,9767,1129
38,59,467026,661252,552620,187431,1392
38,60,64301,22944,21953,15229,1573
38,61,68271,13575,12526,11789,1779
38,62,50358,11401,11422,11073,1467
38,63,55150,28592,28773,17705,1188
38,64,92419,57827,43067,20441,1532
38,65,42416,12074,12640,11249,1060
38,66,54997,12119,11569,11248,1547
38,67,44381,11210,11386,10924,806
38,68,44955,11562,11570,11014,1396
38,69,58817,12633,12959,13882,1779
38,70,43543,12099,12922,10691,1547
38,71,55264,40745,47741,27971,1392
38,72,55481,33020,39311,25837,1025
38,73,58853,11848,11102,11195,906
38,74,45673,13825,14540,15074,2713
38,75,41380,11644,12904,12980,1350
38,76,37856,11443,12312,10404,1279
38,77,52468,16483,17383,15671,1706
38,78,43247,12114,13254,12176,1526
38,79,45523,12138,12762,12166,2740
38,80,157602,127850,79816,25701,1340
38,81,44228,21556,22296,16056,1299
38,82,44413,11397,12510,11115,954
38,83,65170,37406,35623,21089,1142
38,84,57449,13089,13608,13376,1618
38,85,49487,11144,37728,34569,1424
38,86,57770,48644,57251,33317,230
38,87,45987,14451,13663,10815,912
38,88,42411,10289,10240,9237,1169
38,89,60193,42138,48251,28119,1324
38,90,53561,34957,39753,24477,1706
38,91,57999,21720,29568,24911,1490
38,92,56096,17229,18551,14866,1185
38,93,37508,10304,10384,10023,652
38,94,50350,12090,15174,13860,1273
38,95,48902,14494,18960,16242,941
38,96,57633,13411,15214,14744,1559
39,1,113152,18322,17118,14912,2485
39,2,109777,18349,16989,15936,2347
39,3,68098,13316,13251,11134,1393
39,4,2270149,1416133,597140,157097,1376
39,5,48570,21158,39761,33844,1335
39,6,52656,11599,15479,11236,559
39,7,115340,97827,100141,42491,844
39,8,109731,100441,103983,45050,242
39,9,115727,100326,105682,48317,1888
39,10,135439,112732,118286,56923,1658
39,11,128021,89772,97516,49888,1493
39,12,128703,55384,53385,29430,2702
39,13,93028,19542,14496,10345,1558
39,14,83260,17638,14227,10465,1807
39,15,71430,13620,11239,8483,1091
39,16,57516,13144,10777,8269,843
39,17,53271,11346,10909,8470,1313
39,18,56732,11694,11725,8808,1082
39,19,404516,732179,764653,271415,716
39,20,283725,483018,502121,186140,1768
39,21,199828,294777,299610,117340,2029
39,22,72485,16881,15669,11161,1528
39,23,81409,25159,23611,15019,1283
39,24,75032,16424,15377,11750,353
39,25,94706,28678,24234,15186,1299
39,26,110061,35909,30336,18581,1492
39,27,66344,29751,29401,17479,959
39,28,62984,31329,31636,18406,1571
39,29,60216,28281,28503,17453,1033
39,30,50472,20866,19706,13073,1201
39,31,43692,12338,13588,12471,1438
39,32,371604,687946,767239,292552,2365
39,33,240727,445950,499813,202572,2122
39,34,140680,211445,235748,103057,1885
39,35,87967,62802,69399,36944,1588
39,36,76901,19962,21571,15995,1417
39,37,69266,9049,7498,6561,914
39,38,72003,10463,8488,8430,1765
39,39,59844,9306,8176,8154,1236
39,40,49234,9936,9297,9194,601
39,41,53582,14180,12621,9982,412
39,42,63375,16127,13860,11269,1180
39,43,52621,14205,13334,10296,582
39,44,51485,13799,12757,9854,1062
39,45,43470,12753,12514,9191,1490
39,46,53618,12242,11689,9509,1239
39,47,67137,14362,13235,11176,1270
39,48,70845,12290,11575,10194,1117
39,49,70033,13960,12386,12250,1570
39,50,53690,10958,11191,11316,1178
39,51,42283,10144,10057,9680,1069
39,52,46288,10791,11125,10286,687
39,53,50831,12117,11249,10064,1250
39,54,48250,11239,11329,10857,1079
39,55,148093,215299,202592,71327,1010
39,56,126988,134115,109458,39210,1555
39,57,44106,10927,11399,9768,1457
39,58,47000,11036,11368,9126,679
39,59,479903,693003,588578,202128,1188
39,60,62428,23496,22196,15099,1403
39,61,66439,13691,13064,11602,1537
39,62,50195,11387,11521,11318,1493
39,63,55875,34761,34700,20382,1362
39,64,92611,58619,44647,20885,1888
39,65,42377,11999,12840,11170,1218
39,66,53713,12300,11936,11593,1896
39,67,44041,10807,11434,10749,1011
39,68,44196,11415,11776,10976,1275
39,69,58641,13009,13047,13421,2224
39,70,42504,12140,13085,10964,1053
39,71,60630,55927,66140,36472,460
39,72,56839,44111,52382,32284,1220
39,73,58638,11989,11588,10305,683
39,74,43789,13941,14686,14926,2475
39,75,41028,11709,12789,12973,1259
39,76,36979,11494,12309,10597,1236
39,77,52065,16990,18294,15855,1745
39,78,43018,12532,13544,12141,1777
39,79,45195,12106,12644,12183,2201
39,80,167559,139545,88279,27680,1437
39,81,46011,25052,25652,17339,1004
39,82,43442,11351,12639,11233,1526
39,83,72357,49478,48059,26920,1189
39,84,57548,13168,13992,12990,1192
39,85,48855,11196,38321,35467,1538
39,86,64626,70900,83974,45661,6
39,87,46412,15836,14990,11279,1094
39,88,41693,10699,10772,9258,793
39,89,65877,58213,67554,35998,1077
39,90,58291,46617,53647,30222,1759
39,91,57945,23257,30327,24766,1309
39,92,54836,16850,18703,14576,1145
39,93,36490,10583,10462,9845,716
39,94,49508,12273,15317,13755,896
39,95,48365,14767,19026,16506,1119
39,96,56554,13142,15662,15025,1178
40,1,110673,17920,16726,15076,2355
40,2,107839,18380,17034,15437,2063
40,3,66310,13261,13521,11031,1319
40,4,2294929,1404523,589315,152263,1270
40,5,48105,21471,39821,34082,1077
40,6,51490,11806,15910,11243,615
40,7,130889,133873,137465,57657,1041
40,8,135940,151954,156047,64537,820
40,9,135861,147898,155673,68652,1275
40,10,155072,161659,171640,78355,1733
40,11,140622,130433,142777,70349,1545
40,12,131866,73580,73618,38926,2560
40,13,93507,21171,16337,11370,1490
40,14,82749,18873,15487,11120,1413
40,15,71171,14120,11662,9020,1381
40,16,56452,13745,11148,7582,757
40,17,53882,11244,11081,8694,945
40,18,55448,11679,11695,8587,563
40,19,537307,987098,1020670,353747,399
40,20,384827,687456,709585,255720,1492
40,21,268400,438859,445265,167750,2305
40,22,71660,18748,17524,12034,1244
40,23,81835,30931,28967,16738,1160
40,24,73516,17703,16364,12303,585
40,25,95873,33856,28815,17489,1331
40,26,109808,41221,36357,21367,2123
40,27,69046,35734,35890,20397,1037
40,28,64710,37907,38611,21270,1286
40,29,60934,33299,34343,19227,1280
40,30,53659,24123,22794,13591,1104
40,31,42716,12713,13585,11867,1175
40,32,382558,713722,796621,303923,2411
40,33,260747,491523,548957,220927,2591
40,34,156065,244722,272620,117359,1386
40,35,90566,73192,80055,41824,1529
40,36,76375,21270,23283,16478,1531
40,37,66990,8931,7444,6784,1089
40,38,71995,10025,8347,8101,1340
40,39,59329,9357,8028,8067,774
40,40,48308,9955,9298,8478,562
40,41,52899,13639,12811,9861,854
40,42,63094,17612,15880,11468,1014
40,43,52939,15782,14867,11045,1057
40,44,49695,14767,14174,9852,652
40,45,43660,13901,13673,9684,1209
40,46,52366,13041,12262,8766,541
40,47,66087,14856,13769,10888,1394
40,48,70263,12719,11661,9783,1058
40,49,69599,14205,13040,12203,2012
40,50,52438,11301,11373,11066,1501
40,51,41631,10264,10066,9350,1246
40,52,46238,10970,11184,10276,971
40,53,51007,12619,11451,10295,1287
40,54,46995,11208,11341,10878,1152
40,55,178708,273895,258564,89418,698
40,56,147823,170142,142069,50280,1464
40,57,43781,11699,11553,9941,1398
40,58,45676,11282,11510,9941,1138
40,59,484792,716574,619029,214736,1809
40,60,61919,23216,22162,15404,1056
40,61,66471,14371,13596,11795,1408
40,62,50128,11570,11828,10960,1286
40,63,59011,42391,43413,24065,1262
40,64,92106,60137,46295,21582,1358
40,65,42160,12144,13110,10966,1038
40,66,53565,12573,11864,11150,1253
40,67,42980,11279,11488,10755,1038
40,68,43922,11537,11925,11021,1499
40,69,57211,12827,13194,13518,1939
40,70,42513,12294,13204,11383,1514
40,71,69674,81506,96878,50553,739
40,72,62412,61007,72825,42441,1129
40,73,57776,12710,12499,11030,1204
40,74,43320,13951,14616,14857,2823
40,75,39893,11490,13095,12795,1325
40,76,37067,11745,12971,10712,986
40,77,52213,17869,19245,16103,1711
40,78,42340,12816,14045,12123,1694
40,79,44270,12069,12787,12132,2600
40,80,176143,150716,96918,29878,1220
40,81,49314,30061,30564,19087,1265
40,82,43002,11470,12613,11074,1276
40,83,81982,68846,69134,35951,1302
40,84,56747,13674,14166,13013,1850
40,85,48393,11605,37338,34959,1228
40,86,78809,108677,128413,66426,180
40,87,45838,17558,17075,11907,988
40,88,41429,11286,11172,9525,919
40,89,76191,85788,99564,49755,1536
40,90,64473,64673,75255,40048,1739
40,91,59841,25396,31906,24654,1118
40,92,54055,16757,18773,14666,1122
40,93,37153,10700,10514,9881,983
40,94,48667,12427,15501,14104,925
40,95,47016,14869,19318,16242,751
40,96,55877,14034,15931,14380,1416
41,1,109154,17886,17069,15427,2236
41,2,105890,17820,17153,14828,2184
41,3,65633,13509,13468,11378,1666
41,4,2324472,1399590,582555,148777,1091
41,5,48087,21124,39717,34229,642
41,6,50833,12074,15916,11305,718
41,7,157632,188967,193814,78878,1035
41,8,175295,228108,231731,92709,424
41,9,172988,224995,235146,99040,1497
41,10,186278,238266,253102,111269,1692
41,11,165447,196279,216597,102371,2142
41,12,140135,102156,104411,53549,1798
41,13,94722,24805,18991,12525,1384
41,14,84053,21492,17819,11910,1427
41,15,70071,15167,13029,8874,777
41,16,57582,14468,11728,8020,743
41,17,52465,11605,11502,8795,1238
41,18,55587,12001,11961,9012,733
41,19,663227,1226101,1260627,433137,1042
41,20,501289,915962,942338,332850,1958
41,21,360552,626891,633134,232277,1566
41,22,73658,21945,20591,13411,1621
41,23,85032,38272,36104,20374,1474
41,24,73668,19684,18621,13119,748
41,25,97565,40340,35990,19968,1581
41,26,112792,49003,44583,23951,1738
41,27,71394,44107,44415,23373,949
41,28,68318,46272,48231,25493,1149
41,29,63820,41407,42633,22387,977
41,30,55102,28851,27123,15030,984
41,31,43147,12745,14038,12111,939
41,32,390597,729801,817837,313401,2132
41,33,287773,542909,605411,240564,1888
41,34,173419,286084,318286,135494,1382
41,35,95370,86291,95132,47427,1304
41,36,75266,23492,25299,17569,1011
41,37,66756,8999,7543,6756,825
41,38,70118,10038,8404,8025,1454
41,39,58810,9434,8087,7903,1384
41,40,47352,9456,9944,9000,615
41,41,52196,13783,13132,9969,798
41,42,63218,19960,18295,12252,979
41,43,52451,17271,16887,11609,610
41,44,49980,15872,15636,10685,1260
41,45,44097,15003,14650,10167,1477
41,46,52107,13501,13080,9420,835
41,47,65328,14962,14017,11088,1465
41,48,69578,12527,12099,10147,1121
41,49,69252,14330,13385,12220,1645
41,50,52426,11096,11449,11095,925
41,51,41290,11137,10398,9326,884
41,52,45568,11044,11281,10183,866
41,53,50942,13227,11936,10167,1475
41,54,45662,11381,11662,10647,1057
41,55,221766,352756,333269,113142,857
41,56,174237,220538,188840,66035,1674
41,57,43487,11781,11906,10299,1548
41,58,45833,11171,11493,9920,918
41,59,487891,737672,648810,228030,1601
41,60,61195,23017,22325,15017,1503
41,61,64917,14335,14139,11875,969
41,62,48422,11658,12247,11078,1213
41,63,63063,53779,56235,28946,1296
41,64,91667,62251,48484,21937,1668
41,65,41364,12319,13211,11321,1042
41,66,53464,12920,12607,11319,1506
41,67,42668,11461,11719,10759,775
41,68,42962,11827,12066,10923,1457
41,69,56926,12976,13275,13204,1764
41,70,41901,12399,13598,11729,1244
41,71,85801,124323,147854,72821,1183
41,72,72429,88374,105944,58038,1017
41,73,55994,13279,13248,10898,1021
41,74,43316,14181,14964,14669,2675
41,75,39800,11440,13175,12520,1282
41,76,35993,11918,13079,10612,973
41,77,51742,18778,20520,16529,1292
41,78,41973,13003,14458,12015,1427
41,79,43901,12126,12946,12113,2641
41,80,184239,160743,105438,31619,1057
41,81,54252,38730,38603,22477,882
41,82,42044,11469,12636,11162,956
41,83,97374,102352,104822,51242,1247
41,84,55874,13575,14458,13077,1279
41,85,48494,11968,37962,34792,1266
41,86,104281,171568,201577,99031,107
41,87,46811,19813,19216,12678,899
41,88,41361,11941,11766,9142,1114
41,89,96026,132602,152757,71404,1374
41,90,76486,94857,111057,55424,1691
41,91,62631,28496,33806,25231,1429
41,92,53479,16758,18645,14429,1137
41,93,36475,10770,10737,9970,258
41,94,48042,12451,15829,13733,835
41,95,47063,14810,19592,16230,472
41,96,55792,13803,15187,14983,1047
42,1,108422,18252,17426,15520,2372
42,2,104885,18343,17249,15606,2083
42,3,65283,13477,13993,11471,1234
42,4,2346913,1389588,577143,145870,1172
42,5,47261,21970,40102,34327,1474
42,6,50688,11957,16390,11595,484
42,7,201017,272727,277685,109767,922
42,8,233145,337317,339244,131469,705
42,9,233427,344271,355385,143185,1740
42,10,241222,354852,375067,159300,1808
42,11,206211,301470,332150,151506,1445
42,12,155887,149014,155888,76546,2409
42,13,96229,28999,23694,14060,1348
42,14,86787,24877,20533,12767,1511
42,15,70547,16310,13916,9670,1006
42,16,57106,14992,12460,8385,906
42,17,52284,12016,11873,9063,1334
42,18,54617,11932,12169,8943,976
42,19,762708,1404345,1443796,495128,1117
42,20,612414,1128673,1162114,406156,2153
42,21,474285,846047,855791,305571,2023
42,22,74747,26869,25245,14562,1811
42,23,89112,50158,48275,24998,1364
42,24,75523,22192,20876,14157,970
42,25,103791,51345,47362,24917,1587
42,26,115593,60339,56506,29357,1500
42,27,78503,56187,57344,29335,975
42,28,72928,59004,61575,30375,1017
42,29,68648,52587,54920,27442,947
42,30,60332,35473,32957,16921,963
42,31,42394,13228,14477,11880,933
42,32,398650,747903,839007,322130,2039
42,33,316943,602303,668162,263625,1635
42,34,197334,339913,376772,156523,1548
42,35,102777,104170,115886,56268,1227
42,36,75675,26188,28639,18840,1315
42,37,66176,8924,7522,6529,1126
42,38,70047,10008,8394,8271,1520
42,39,58065,9616,8255,7509,1288
42,40,46255,10074,9727,8761,761
42,41,51556,14122,12883,10047,1277
42,42,62341,22439,21215,13183,1124
42,43,52288,19355,18980,12329,830
42,44,49901,18038,17714,11592,1204
42,45,44298,16292,16523,11159,1258
42,46,51982,14461,13711,9709,731
42,47,65675,15645,14970,11351,1292
42,48,68824,12966,12435,9711,890
42,49,69289,15134,13736,12575,1601
42,50,50854,11200,11713,11451,1403
42,51,40956,11348,10986,9401,1287
42,52,45392,11495,11971,10246,1172
42,53,50580,14266,12782,10336,1390
42,54,45199,11675,11957,10680,988
42,55,280352,455579,429227,143052,850
42,56,214350,291554,256413,88694,1538
42,57,42814,12210,12432,10003,1330
42,58,44777,11129,11936,10052,608
42,59,493140,762340,681563,242386,1616
42,60,60990,23321,22433,15232,1257
42,61,65216,15632,14878,12466,1347
42,62,49062,11898,12450,10945,1244
42,63,70356,72014,76437,37113,1301
42,64,92657,64718,51783,22915,1618
42,65,41004,12465,13444,10953,1270
42,66,53062,13571,13042,11290,1585
42,67,42275,11878,11900,10671,1155
42,68,42585,11912,12197,10834,1584
42,69,55814,13099,13454,13433,1762
42,70,42415,12557,13899,11480,1148
42,71,115141,196042,231510,108507,1207
42,72,89991,132819,159796,82852,1510
42,73,57239,14845,14543,11617,1233
42,74,42363,14042,15184,14639,2767
42,75,40050,11553,13369,13040,1171
42,76,36553,12162,13683,10855,1091
42,77,51070,19712,21742,16729,1685
42,78,41643,13129,14617,12182,1874
42,79,43447,11904,13048,12183,2647
42,80,188959,168005,112368,33738,937
42,81,62238,53690,52454,28132,985
42,82,41418,11449,12626,11279,647
42,83,125394,160573,166839,77709,1611
42,84,55296,14425,14706,12997,1479
42,85,47709,11714,38015,35087,828
42,86,147030,275705,319697,148958,0
42,87,49186,23405,22765,13750,726
42,88,41993,12987,12698,10163,1146
42,89,129826,209927,240322,106091,1536
42,90,97313,145801,170105,79875,1642
42,91,65269,33019,37165,25876,1507
42,92,52924,16586,18885,14392,1009
42,93,36406,10767,10983,9930,590
42,94,47485,12649,16058,13923,1027
42,95,46265,14696,19848,16514,373
42,96,54423,13986,15990,14839,1526
43,1,105109,18418,17416,15642,2615
43,2,101918,18384,17605,15795,2209
43,3,64124,13710,14328,11856,1228
43,4,2355945,1378661,568625,142175,761
43,5,45587,21567,40042,34098,1365
43,6,49790,12337,16814,11547,575
43,7,256975,381529,388272,150243,1197
43,8,312074,481509,478615,180337,526
43,9,311830,499409,511102,199550,2143
43,10,311774,508184,533725,220921,1807
43,11,267587,445990,490135,215089,1594
43,12,182978,219872,232080,109452,2491
43,13,98195,36275,30271,16734,1220
43,14,88246,29537,24478,14422,1596
43,15,70222,18107,15598,10496,984
43,16,58410,16446,13570,8499,606
