Reading,Well,Filter A,Filter B,Filter C,Filter D,Filter E
38,64,329440,252304,166682,54895,1328
38,65,55394,24255,21685,14096,1250
38,66,105248,82614,63200,25194,1810
38,67,62722,29162,24534,14352,1427
38,68,119752,98714,70944,26623,1441
38,69,107468,83849,68986,34248,2419
38,70,92900,71718,56869,24319,1461
38,71,62467,46256,52065,29781,1207
38,72,64314,41943,48204,29239,1227
38,73,63863,11341,10787,10599,798
38,74,53902,14496,14018,13477,2268
38,75,47893,12341,12735,12112,1600
38,76,43318,13037,13369,11067,1232
38,77,54623,15845,16423,13403,1521
38,78,45580,12699,13335,12354,1989
38,79,48924,12027,12259,11829,1986
38,80,186714,138898,80221,25297,1160
38,81,54103,27906,28420,19105,1157
38,82,49434,11527,12217,11231,1068
38,83,103313,74949,59028,26075,1375
38,84,127547,107365,81190,33629,1325
38,85,100145,79738,203594,161380,1411
38,86,66011,47155,52898,30313,0
38,87,72615,64836,63418,30317,704
38,88,75848,58319,48546,21804,895
38,89,63846,47128,53555,29905,1412
38,90,61231,40465,45883,26241,1729
38,91,644350,821822,618722,182379,1674
38,92,93105,61128,48629,22376,1321
38,93,86757,69261,52068,22777,716
38,94,79527,47526,39499,20453,1095
38,95,73055,36850,33566,19678,1079
38,96,91637,52982,41962,22502,1428
39,1,211272,137048,99665,42266,2562
39,2,211653,142800,100734,38705,1730
39,3,157522,125443,89666,32982,1594
39,4,1434168,1026612,565410,167758,1606
39,5,76033,53901,69900,43254,1184
39,6,272661,287302,204952,59863,1307
39,7,108092,82538,85556,37652,1150
39,8,102075,85958,88469,38237,557
39,9,110422,113066,119924,54103,1473
39,10,129177,103386,110848,53887,2038
39,11,146728,116706,124786,61461,1378
39,12,151147,145879,153789,74899,2652
39,13,153782,151141,145148,65870,1425
39,14,94737,37450,30429,16028,1093
39,15,78199,22862,18036,10515,999
39,16,149906,153481,130886,48225,1406
39,17,140875,126775,100007,35945,1280
39,18,152216,148215,118349,41069,1553
39,19,457656,847048,889755,313913,956
39,20,303810,527657,549293,202162,1442
39,21,245767,409832,426880,164872,2107
39,22,72299,13674,13107,9907,1496
39,23,159269,202694,202361,87723,1278
39,24,146882,160119,153366,68753,800
39,25,102331,30981,25732,15973,1500
39,26,94403,29132,27034,16170,1780
39,27,72372,34737,34005,18449,695
39,28,73162,48608,48134,24382,1416
39,29,74508,50281,50461,24057,1334
39,30,94554,88590,80939,32778,1057
39,31,282649,323011,229963,64902,964
39,32,568298,1235613,1515257,575481,3060
39,33,755380,1610197,1847547,686273,2983
39,34,851339,1814029,2081552,777683,2789
39,35,814570,1756942,2007282,770137,3196
39,36,780632,1571393,1665223,644454,4042
39,37,73072,9612,8098,7076,1116
39,38,70328,10484,8593,8091,1347
39,39,61044,9603,8123,7973,1082
39,40,52234,9675,8787,8785,963
39,41,71625,21623,16223,10109,1215
39,42,67288,38870,37017,19110,940
39,43,68206,49094,50180,24553,814
39,44,66968,53071,54507,25733,796
39,45,69687,67309,68541,30500,1530
39,46,79066,51553,45502,21535,888
39,47,141023,124890,103437,41274,1628
39,48,115232,93674,74543,30456,1151
39,49,72985,34317,31015,18400,1336
39,50,58670,10902,10618,10222,1022
39,51,109842,106357,86693,34161,1154
39,52,93957,86180,69527,27578,791
39,53,409155,671319,627276,203538,1628
39,54,129851,140491,120549,45251,1220
39,55,92409,95823,92122,38944,1092
39,56,103912,92098,75892,30072,1222
39,57,61328,29145,30142,18688,1368
39,58,87546,64033,50914,21375,1044
39,59,471086,691199,594216,205096,1560
39,60,121642,120549,101481,42608,1569
39,61,111901,81963,76506,38143,1448
39,62,98376,71148,58544,25521,1606
39,63,81396,75411,75841,35144,1061
39,64,345586,294971,209425,69403,1469
39,65,59418,28582,24838,14823,982
39,66,127688,115222,87678,31785,1588
39,67,68056,36856,29983,16094,1526
39,68,157181,150190,106154,34997,1605
39,69,140555,129566,100553,42273,2289
39,70,121803,111795,85772,32259,986
39,71,69838,66394,75704,40335,1504
39,72,72566,59955,68782,38727,1078
39,73,64485,12229,11343,10941,1127
39,74,53455,14016,14247,13236,2244
39,75,47490,12680,12838,12687,1064
39,76,43424,13970,13731,11396,1200
39,77,55346,16519,17340,13906,1756
39,78,45515,13098,13844,12505,1844
39,79,49465,12142,12437,12053,2433
39,80,194910,147671,85746,26612,1134
39,81,57524,33977,33804,21520,1147
39,82,50001,11518,12234,11386,1400
39,83,130750,116477,89869,35467,1584
39,84,167590,168216,124149,45875,1005
39,85,129376,122833,234607,170763,1732
39,86,72260,68185,77351,41291,0
39,87,85710,91548,89936,40285,871
39,88,89067,80292,67832,28834,1306
39,89,72271,67164,76627,39751,1536
39,90,68000,57214,65152,34712,1775
39,91,687112,905680,702760,210762,1612
39,92,114568,90008,68793,27717,1546
39,93,112159,103579,76276,29290,909
39,94,96376,70506,55110,24176,888
39,95,83434,50923,43577,22188,692
39,96,110202,79674,60282,27322,1403
40,1,265097,214418,154142,58209,2659
40,2,264828,216360,151175,52923,1756
40,3,209013,194999,138395,46577,1784
40,4,1584604,1094100,581967,166019,1374
40,5,73824,52168,69030,43306,1277
40,6,330637,367983,264897,75703,1119
40,7,121226,111285,116590,50608,1100
40,8,120116,121337,125821,53516,592
40,9,132552,163016,174740,76130,1575
40,10,148867,151557,163682,75889,1617
40,11,172257,181853,194093,90521,1863
40,12,179935,217771,233105,109860,2510
40,13,183313,213151,208000,91310,2211
40,14,98954,46620,39616,19654,1280
40,15,81213,26783,21794,11761,1011
40,16,183141,216460,192613,70135,1250
40,17,166904,171080,139194,48227,1155
40,18,181890,197138,163147,55906,1858
40,19,594503,1115302,1161914,404319,1113
40,20,410262,739254,772972,276872,1997
40,21,332470,588971,612148,229372,2369
40,22,71784,14376,13920,10520,990
40,23,202357,298066,304541,128178,1408
40,24,178795,237137,233846,101344,1424
40,25,104676,36675,31728,18851,1709
40,26,95775,35700,33601,19387,1453
40,27,75723,44104,43573,23073,1133
40,28,80601,61919,63484,29871,1233
40,29,80546,66095,67193,30690,1464
40,30,112206,121746,113448,43989,1002
40,31,365114,435970,314714,86588,1143
40,32,556888,1210491,1483349,569833,3233
40,33,743333,1582652,1833170,689342,2917
40,34,832772,1780902,2068977,782906,3102
40,35,802821,1730176,2003335,778947,3136
40,36,764047,1549523,1663259,653242,3899
40,37,72750,10050,7967,7053,1322
40,38,70541,10008,8753,8130,1635
40,39,60605,9431,8379,7843,946
40,40,52436,9981,8768,8403,645
40,41,69494,21584,16407,10261,967
40,42,73157,51416,49910,23962,1157
40,43,75631,67593,69507,31542,881
40,44,75920,74146,76474,33420,1294
40,45,82217,95770,98989,42105,1099
40,46,89117,70164,61807,26542,831
40,47,160514,163387,140731,55265,1617
40,48,134140,127151,103478,40700,914
40,49,77710,44899,41342,22063,1163
40,50,58270,11170,11087,9933,1249
40,51,130112,141063,120153,45798,1265
40,52,112276,116472,95534,36154,999
40,53,478501,797864,750220,243464,1564
40,54,149240,180124,161084,59559,1552
40,55,114217,139096,136136,53909,994
40,56,124770,128372,108932,41077,1574
40,57,63265,33767,33978,20032,1709
40,58,106628,91993,72703,27960,1023
40,59,490780,732797,641661,224075,1684
40,60,140284,153624,133926,55074,1056
40,61,125360,114072,108774,51023,2148
40,62,112065,95856,80673,33807,1625
40,63,98561,110936,111305,48050,1303
40,64,370662,357489,272436,90069,1712
40,65,64841,34861,29326,15752,1284
40,66,153453,155886,120707,41849,1650
40,67,76813,48730,38856,18379,1118
40,68,209565,223165,157955,48353,1976
40,69,187910,195910,147348,54741,2167
40,70,167016,177799,134380,45592,1239
40,71,82677,99324,115148,57457,1063
40,72,84755,89982,103396,54585,1188
40,73,63052,13140,12082,10985,1109
40,74,51727,14043,14768,12841,2070
40,75,47444,12409,13301,12195,1268
40,76,43917,14422,14402,11346,1051
40,77,55604,17130,18784,14663,1634
40,78,45864,13250,14649,12396,1792
40,79,49376,12148,12778,12089,2390
40,80,200070,154596,90937,27761,1065
40,81,64622,43881,43356,24753,1163
40,82,49789,11545,12599,11331,1323
40,83,171346,178063,137409,50651,1322
40,84,225261,255815,188348,63700,1479
40,85,174605,191627,284181,186929,1246
40,86,87344,103447,118168,59399,240
40,87,105116,130665,130854,56289,1237
40,88,105101,110896,96995,39491,1269
40,89,85786,100699,115980,56339,1508
40,90,79603,85838,98638,48926,1653
40,91,715778,972841,780831,239151,1842
40,92,149896,139420,104163,36851,1543
40,93,154660,162645,118064,40267,899
40,94,124125,109219,82800,31503,880
40,95,100620,75416,61166,27788,887
40,96,139623,122310,89433,36515,1392
41,1,345355,331488,235535,81677,2725
41,2,340824,322855,224639,73356,1974
41,3,286643,300076,210065,66090,1441
41,4,1755286,1166788,598463,162017,928
41,5,73730,51407,68312,42648,1258
41,6,391001,453622,328343,93044,780
41,7,143689,153937,159843,66692,1318
41,8,146664,174489,180024,74080,254
41,9,166439,237071,253228,106582,1656
41,10,189704,237564,251717,110509,1819
41,11,216457,282955,300212,133554,2500
41,12,223123,327170,348738,157736,2507
41,13,229359,308468,303745,127918,1985
41,14,108113,62363,53114,24489,1321
41,15,84768,33332,26648,13174,1244
41,16,237477,317957,288430,102693,1361
41,17,199619,228772,192912,67286,1194
41,18,219411,262054,222754,76385,1492
41,19,717451,1347325,1397887,481411,1160
41,20,529213,971599,1002328,351287,1909
41,21,439761,804674,833359,301489,2384
41,22,71045,15104,14797,11122,1503
41,23,263378,435322,444873,182226,1393
41,24,230143,349884,346843,146000,1363
41,25,107352,45277,40940,22229,1507
41,26,97888,43814,42354,22921,1875
41,27,81571,56885,56689,27857,1026
41,28,90296,82935,84523,38037,1012
41,29,94249,91488,93055,40241,1187
41,30,137694,169417,159943,58875,1416
41,31,450503,559677,407604,111080,1480
41,32,542855,1174590,1442935,558666,2044
41,33,729988,1552070,1804467,681953,2847
41,34,817411,1744759,2040753,780120,3163
41,35,787865,1703216,1987007,778654,3096
41,36,749292,1522894,1649790,652575,4351
41,37,72774,9558,8514,7533,1310
41,38,69821,10303,8668,8331,1536
41,39,59437,9342,7896,7751,871
41,40,51506,9677,9107,8555,1036
41,41,67321,21424,16730,10295,907
41,42,82027,70005,69173,30699,821
41,43,89805,96067,98716,41643,1203
41,44,91691,107338,109842,45447,1257
41,45,103424,140548,144081,58189,1231
41,46,102742,96410,86483,35587,446
41,47,185045,220396,198198,76371,1439
41,48,155841,169895,141968,55685,1006
41,49,86647,62822,56428,28050,1173
41,50,58127,11134,10978,9659,1044
41,51,153975,189291,167050,63109,1346
41,52,133618,154845,131199,48196,704
41,53,544378,920741,866354,278071,1578
41,54,170534,221238,202461,74386,1472
41,55,148500,206727,203424,76109,925
41,56,151308,178492,156234,57487,1330
41,57,67770,40470,39134,21172,1330
41,58,131094,131314,102720,37125,943
41,59,505344,763353,676702,237955,1333
41,60,164571,202712,181289,73805,1282
41,61,146270,164860,160614,71277,2008
41,62,130143,130087,112663,45479,1781
41,63,128518,169017,167123,67807,1469
41,64,412551,446728,355657,116593,1687
41,65,73179,44855,36669,17907,1281
41,66,183896,205004,163112,55593,1604
41,67,91077,68857,53515,21741,1135
41,68,278552,321829,226982,65865,1782
41,69,251216,286762,211522,71105,2161
41,70,231883,273955,204736,64580,1347
41,71,107156,156182,178371,83852,1094
41,72,104018,141065,161270,79900,1227
41,73,62458,13827,13325,11120,780
41,74,51586,14207,14631,12629,1896
41,75,45878,12771,13420,12053,1220
41,76,45317,15124,15349,11624,850
41,77,55526,18548,20275,15044,1717
41,78,45445,13475,14938,12331,1983
41,79,49358,12404,13028,12078,2213
41,80,203752,160549,95433,28596,1309
41,81,75448,61785,59419,30968,1096
41,82,49940,11451,12600,11116,1078
41,83,222522,259343,202666,70825,1322
41,84,300808,371630,272813,89343,998
41,85,239452,288048,352844,206651,1568
41,86,112084,165038,185655,87770,245
41,87,131799,189546,191081,78688,1333
41,88,129413,156243,140823,55227,1007
41,89,111557,159083,181025,82112,1438
41,90,100730,135460,154720,71448,1505
41,91,730740,1020416,839934,262647,1972
41,92,206562,220084,160276,51383,1491
41,93,219655,256653,184522,58008,854
41,94,169818,173796,126998,43466,1126
41,95,130100,116674,90124,35404,1026
41,96,183534,186624,134155,49152,1250
42,1,447104,479667,344182,114545,3043
42,2,434611,456256,319609,100608,1709
42,3,382975,433691,305747,92015,1520
42,4,1913374,1237624,612558,158907,1274
42,5,70787,50058,67377,43086,1579
42,6,447268,534172,392040,110922,882
42,7,177954,218347,222493,88810,1122
42,8,184341,249929,257278,103189,339
42,9,211809,338350,363346,149740,1803
42,10,258708,379430,394424,164839,1530
42,11,277099,423065,445454,191048,2165
42,12,282937,474065,505312,222388,2607
42,13,298720,448679,443663,181591,2070
42,14,119865,83420,73683,32699,1544
42,15,90589,42916,34697,16107,992
42,16,306004,448018,414714,145845,1369
42,17,243854,305210,266844,92616,1187
42,18,264545,345112,303642,104005,1763
42,19,797800,1500522,1561050,539323,1162
42,20,635546,1173269,1207948,421294,2176
42,21,550617,1028067,1052813,375750,2344
42,22,71040,16452,16140,11122,1644
42,23,341288,605389,622210,249349,1942
42,24,293545,492734,491839,202421,1750
42,25,112746,60858,56633,29547,1950
42,26,101888,55572,54574,27819,1507
42,27,88838,75613,76386,35847,1246
42,28,103564,112594,115379,49346,1479
42,29,112997,130183,132997,53633,1036
42,30,171524,235523,225483,81216,877
42,31,530934,678284,504152,136994,897
42,32,523484,1134139,1400326,545448,2207
42,33,698895,1496700,1756010,670577,2876
42,34,798647,1714017,2016241,777453,2785
42,35,773208,1678758,1969127,780757,3346
42,36,734487,1499465,1638093,654931,4298
42,37,73044,10017,8160,6860,1153
42,38,69158,10444,9067,7686,1281
42,39,59575,9464,8385,7863,1080
42,40,51209,9914,9270,8468,344
42,41,66339,21478,17164,10421,1065
42,42,96577,97965,96265,40039,1125
42,43,111188,139073,143466,57817,1094
42,44,116195,158854,161971,64118,1193
42,45,135283,205882,211717,82150,1303
42,46,121294,134123,123944,49111,1167
42,47,223512,307110,284446,107393,1872
42,48,185127,224748,195884,76512,1236
42,49,98909,87140,79904,37220,1137
42,50,58624,11309,11743,10193,1249
42,51,186826,260025,238618,88661,1198
42,52,160747,203320,178883,64652,691
42,53,597867,1021172,966027,311089,1825
42,54,195744,270512,253267,91760,1375
42,55,199191,305520,301548,108960,1020
42,56,187425,248778,224964,81418,1579
42,57,75805,50214,46802,23778,1494
42,58,159429,179271,143760,49767,1238
42,59,520229,796396,713489,253420,1446
42,60,199572,270688,248731,99737,1876
42,61,178223,241392,239272,102384,2153
42,62,155715,179334,159900,63278,1584
42,63,175323,256921,251255,97035,1458
42,64,467861,558309,459981,149431,1564
42,65,84270,60921,48151,20826,1149
42,66,216872,264672,219030,74005,1614
42,67,112606,99556,75244,27315,1381
42,68,357985,436750,310869,86892,1787
42,69,327531,396397,292328,93005,2266
42,70,309639,393290,295541,89669,1463
42,71,143234,244106,277687,124648,1111
42,72,137761,223486,253862,118832,1646
42,73,63364,15030,14513,12020,621
42,74,50534,14280,14774,12899,1944
42,75,46278,12573,13866,12203,1506
42,76,44797,16079,16247,12078,1107
42,77,56489,20218,21923,15883,1595
42,78,45729,13866,15430,12302,1866
42,79,48428,12545,13239,11873,2158
42,80,205810,166098,100071,29677,1128
42,81,96124,95424,90311,42464,1142
42,82,49252,11744,12942,11676,1129
42,83,277026,352592,285066,99858,1347
42,84,382747,504738,374684,119544,1151
42,85,314975,407320,441502,233782,1696
42,86,154263,262220,291016,131375,293
42,87,172541,275135,279520,112053,1629
42,88,162873,221523,205081,78567,1218
42,89,152948,252658,284967,122796,1753
42,90,135586,216338,245078,106975,1608
42,91,729040,1048373,883982,282055,1890
42,92,283758,331477,239617,72326,1496
42,93,306082,383743,276813,82850,856
42,94,234635,265425,191729,61821,996
42,95,172844,180506,135556,48234,977
42,96,243868,275919,197265,67783,1606
43,1,573898,662645,479972,156622,2753
43,2,552163,616937,437691,134730,1860
43,3,502100,596487,425402,126291,1538
43,4,2072014,1309396,631636,158186,1093
43,5,70118,49927,67413,43444,1071
43,6,501627,611608,455038,130006,990
43,7,232888,314450,315746,120946,1583
43,8,241814,357601,366087,142128,437
43,9,279030,480442,517189,208668,1736
43,10,350049,564578,583266,236030,1687
43,11,364879,607584,636530,265653,1930
43,12,364973,661759,704682,304259,2695
43,13,392830,630122,622055,249383,2075
43,14,134956,114629,104612,44877,1296
43,15,100421,59311,49048,20984,1174
43,16,392425,608684,570928,199228,1633
43,17,302090,408695,367036,126664,1902
43,18,325165,454183,410556,139798,1575
43,19,842807,1589235,1669080,580665,1233
43,20,721370,1333278,1374219,477781,1892
43,21,660113,1232742,1262741,448485,2474
43,22,72634,18889,18431,12628,1494
43,23,439506,806991,834761,328041,1818
43,24,375519,666510,665959,269398,1418
43,25,124877,87429,84319,40798,1422
43,26,112166,74452,73573,35301,1418
43,27,106758,106051,107519,47839,951
43,28,128816,158764,162360,66246,1316
43,29,147106,192917,196526,75750,1374
43,30,221344,328848,318067,111485,1237
43,31,607385,793078,602921,165952,1645
43,32,509762,1102048,1368023,539074,2616
43,33,668499,1429794,1697398,656696,2691
43,34,789153,1690970,2004510,781326,2946
43,35,767436,1661884,1971378,789811,2882
43,36,726509,1487117,1642536,664480,4505
43,37,72947,9550,8316,7099,1186
43,38,69537,10597,9081,8482,1445
43,39,60109,9813,8833,7620,1110
43,40,51353,10226,9696,8202,682
43,41,65631,21642,17710,10843,613
43,42,119398,141732,140272,55296,678
43,43,145149,207666,212947,81711,657
43,44,158136,238203,242594,91799,1278
43,45,186915,307847,313279,116936,1382
43,46,149442,192199,183204,70969,750
43,47,284667,429286,404138,149967,1615
43,48,225587,302753,273434,105969,1260
43,49,116018,124168,117353,52199,1362
43,50,58725,11391,11767,10401,1087
43,51,233203,353037,331601,120807,1459
43,52,198111,272370,246249,88142,871
43,53,631797,1081132,1032327,333945,1898
43,54,228949,334036,318056,114473,1682
43,55,271645,445336,440088,154381,931
43,56,240536,348980,323987,114727,1436
43,57,86864,65507,58295,26577,1672
43,58,195251,239689,198572,68740,1461
43,59,531289,835912,766920,274969,1875
43,60,248581,365691,343811,135947,1720
43,61,233780,356795,358002,147603,1445
43,62,195889,254094,232384,89884,1534
43,63,246466,388167,375953,138408,1291
43,64,544286,695902,585090,188219,1276
43,65,106100,88264,67372,25866,1275
43,66,262143,344585,296926,100231,1769
43,67,144114,144632,107890,35670,1785
43,68,450756,568715,410239,112493,1319
43,69,416429,525594,392625,120788,2232
43,70,402956,533435,408640,122340,1740
43,71,202569,379838,428269,183188,2005
43,72,194551,353904,397748,176896,1752
43,73,64099,16857,16250,12282,787
43,74,50969,14425,15159,13126,2188
43,75,46363,13037,14244,12316,942
43,76,47745,17898,17726,12615,1046
43,77,57971,22982,24781,16920,1309
43,78,45729,14114,15830,12572,2020
43,79,48861,12753,13693,12489,2645
43,80,209991,172064,105429,30942,1081
43,81,143429,171581,160707,68240,1352
43,82,49395,11891,13191,11888,1336
43,83,339554,465913,393848,139957,1616
43,84,475593,652175,493932,156998,1081
43,85,405346,545720,550313,267935,1264
43,86,225184,413483,453913,195592,543
43,87,232750,399331,407325,158967,888
43,88,214569,317255,298972,112160,1352
43,89,221252,399092,443696,182188,1590
43,90,194893,345414,386659,160449,1983
43,91,724421,1061268,918936,299122,2249
43,92,386894,476573,346088,100200,1682
43,93,416814,543834,395952,115110,1321
43,94,324349,391115,282536,85782,880
43,95,238312,273856,202726,67377,1028
43,96,322635,393817,281395,92922,1331
44,1,697098,841875,618225,199615,3159
44,2,661578,772204,555637,168808,1806
44,3,617066,755990,546907,160692,1781
44,4,2164341,1350283,634661,155157,1000
44,5,69375,48502,66079,42853,1504
44,6,534639,664069,501468,144143,996
44,7,298239,433053,431521,160864,1433
44,8,314634,491772,498045,188811,737
44,9,359941,650117,707095,279264,1888
44,10,450122,767158,794245,314056,2009
44,11,460364,808179,846853,344734,2182
44,12,451318,854941,913098,387566,2728
44,13,518613,864726,849187,330570,2051
44,14,154475,158539,149732,62741,1299
44,15,108963,76912,64633,26968,1418
44,16,478646,761962,721384,249183,1373
44,17,367548,525945,478673,163972,1430
44,18,391446,571882,524140,177680,1795
44,19,845547,1604442,1700738,599121,1814
44,20,760576,1403566,1450795,508225,2036
44,21,732785,1371068,1404576,498169,2374
44,22,72716,21440,21528,14127,1236
44,23,531358,997173,1027072,400453,2085
44,24,453289,828816,835211,332187,1622
44,25,143367,128482,126113,57509,1874
44,26,127042,103838,102205,46604,1941
44,27,132311,153239,153384,64376,1358
44,28,162924,224710,228618,89905,1421
44,29,188608,275254,280090,104465,1437
44,30,280078,440321,428670,147086,1354
44,31,655428,874625,681936,190273,1596
44,32,498516,1075380,1338594,530558,1949
44,33,655672,1397582,1660855,646479,2406
44,34,767822,1651783,1970069,773910,2377
44,35,750647,1630295,1950536,789186,3316
44,36,708151,1460116,1627021,665406,4237
44,37,72952,9976,8708,7356,815
44,38,69513,10896,9334,7689,1212
44,39,59510,10049,8826,7589,1382
44,40,51750,10007,10070,8369,740
44,41,63284,21414,17877,10926,1083
44,42,150776,202231,200088,75263,738
44,43,192830,300513,308159,113815,1356
44,44,213364,345661,349862,127185,1443
44,45,262814,450481,452739,162905,1375
44,46,186928,271827,264062,99594,1063
44,47,352820,569065,541678,197541,1447
44,48,276458,400108,368950,142780,1474
44,49,139387,174831,170584,73592,1402
44,50,58238,11745,12203,10393,1391
44,51,282493,451877,431986,156278,1601
44,52,242808,356217,328914,116323,909
44,53,635333,1094355,1054757,343362,1816
44,54,260504,394423,380635,135456,1585
44,55,358565,607577,603933,206136,1138
44,56,304291,469447,442181,153820,1573
44,57,99318,85247,73693,31327,1800
44,58,229373,307653,266205,93052,1177
44,59,524886,839956,786417,287743,1954
44,60,304017,475882,452960,177822,1706
44,61,300332,502545,507178,203327,1770
44,62,245680,351105,326508,123069,1764
44,63,335143,549797,529304,188775,1732
44,64,616841,820221,701350,223598,1463
44,65,133736,127444,95377,32707,1133
44,66,311819,438225,389711,131577,1574
44,67,181785,199899,148273,46102,1283
44,68,533272,691949,505689,138456,1751
44,69,496811,648731,493545,149814,2402
44,70,486697,667328,522488,156985,908
44,71,277974,552607,617542,256276,1557
44,72,269108,522542,580659,248841,1725
44,73,63428,19326,18964,13556,1058
44,74,49304,14463,15587,13110,2132
44,75,46527,13031,14332,12600,966
44,76,48647,19969,19226,12781,867
44,77,58818,25584,27966,18290,1485
44,78,45143,14334,16244,12365,1463
44,79,48762,12961,14172,12261,2213
44,80,209528,174860,108579,31915,1042
44,81,249819,349937,324301,125614,1629
44,82,48734,11593,13470,11585,1129
44,83,402261,587206,519392,187985,1627
44,84,553136,782798,606397,194282,1753
44,85,487158,676764,653514,301394,1774
44,86,315156,607844,657046,273791,707
44,87,306759,548167,559583,214415,1467
44,88,274808,433670,410905,151739,1428
44,89,310432,585425,646478,254566,2178
44,90,274006,514779,573116,227237,1803
44,91,700809,1047939,926134,306881,2089
44,92,490440,631698,462050,131485,1171
44,93,526808,706793,520122,149714,961
44,94,425108,533583,387510,115507,1348
44,95,317409,389125,286387,91470,1243
44,96,410657,521758,374424,120351,1031
45,1,804972,1008303,751904,243314,3153
45,2,757202,913077,668803,203992,2110
45,3,718130,903674,663802,195443,1939
45,4,2230212,1372850,634611,152317,1321
45,5,68153,46894,65227,42724,1240
45,6,552835,696174,533001,155206,1420
45,7,382745,582775,575444,211306,1872
45,8,417286,665996,666057,243976,838
45,9,468304,865147,930435,361344,1608
45,10,560445,986764,1019195,397069,2383
45,11,560247,1015471,1056857,424976,2309
45,12,534094,1041966,1113595,470076,2679
45,13,622167,1055117,1032162,400692,2419
45,14,185563,221980,215381,88911,730
45,15,119958,100408,87455,35781,1164
45,16,574616,927517,879334,300803,1423
45,17,440432,653678,600819,204549,1506
45,18,457646,688572,638383,216153,1843
45,19,836144,1593072,1712333,610914,1321
45,20,766442,1416354,1473710,521094,2492
45,21,769502,1448519,1492891,533737,2330
45,22,75288,26882,26862,16869,1139
45,23,610908,1154837,1193990,463422,2373
45,24,520950,972915,980521,388399,1788
45,25,173133,189609,186634,80446,2099
45,26,151172,149504,147659,64210,1723
45,27,171458,226009,223328,89461,1309
45,28,215543,319856,323347,121678,1488
45,29,245149,385004,390126,140855,1366
45,30,348802,569012,557440,188459,1342
45,31,683731,932472,743718,211852,1647
45,32,491443,1063894,1328960,528368,2589
45,33,642084,1371404,1632908,640024,2831
45,34,746030,1609054,1933305,768009,2662
45,35,733609,1598015,1923672,788281,3599
45,36,691494,1430093,1609886,665795,4628
45,37,72024,10083,8642,7063,1195
45,38,68584,10949,9631,8132,1460
45,39,58334,10410,9278,7694,1430
45,40,49532,10395,10333,8347,1085
45,41,62126,21692,18934,10854,1149
45,42,196286,289522,285071,103900,1295
45,43,257414,425395,434560,155588,1165
45,44,289508,487274,487673,172138,1565
45,45,346895,614643,615594,216929,1250
45,46,239720,380964,375297,138989,1332
45,47,428701,720177,689699,249629,1742
45,48,338651,517427,482172,184098,1478
45,49,170151,246592,246722,103877,734
45,50,57002,12191,12897,10347,1239
45,51,339573,565172,546884,194867,1030
45,52,298154,456983,426184,148470,1061
45,53,635059,1102810,1070897,351938,1662
45,54,287448,448676,436876,155102,1508
45,55,453520,784531,777764,261843,1408
45,56,378325,604329,572337,197305,1885
45,57,116396,112362,94790,37541,1567
45,58,273243,393604,354121,124454,1470
45,59,522072,850597,809691,298667,1817
45,60,364649,594994,572542,223203,1839
45,61,382234,675061,682514,268446,1746
45,62,308943,472303,443340,164897,1772
45,63,438657,738887,712611,250239,1584
45,64,682241,925738,797768,253574,1647
45,65,172302,182133,135162,43288,997
45,66,370870,545587,493588,167298,2052
45,67,224891,264144,196991,58701,1672
45,68,604630,800086,595512,162753,1784
45,69,566991,764787,593127,181258,2385
45,70,560166,792719,638465,194037,1906
45,71,368058,753086,839903,340149,1696
45,72,359562,722294,795843,331389,1826
45,73,64983,23178,23546,15305,1345
45,74,50314,14508,15696,13184,1998
45,75,45764,13979,15382,12493,1016
45,76,51405,23039,21675,13427,1096
45,77,60831,29715,32664,20235,1673
45,78,45427,14108,16293,12832,1795
45,79,48127,12936,14646,12190,2512
45,80,208798,176367,111078,32837,654
45,81,462436,751651,719934,263262,1626
45,82,47799,11759,13443,11771,1007
45,83,469955,722013,661027,243909,1959
45,84,617494,896454,711570,231376,2021
45,85,561176,795621,752712,335269,1471
45,86,421068,829856,894641,361633,426
45,87,390188,714596,734984,276217,1919
45,88,343618,564877,539429,195835,1591
45,89,412937,801041,872669,335360,2140
45,90,370896,719263,789650,304062,1849
45,91,679116,1032247,929230,312595,2030
45,92,595476,786593,585326,164969,1630
45,93,628605,862789,646417,185506,1112
45,94,529996,685715,503691,148363,1144
45,95,410555,524081,387798,120487,1273
45,96,496704,656402,476875,152634,1356
46,1,886290,1131112,859471,280856,3254
46,2,827602,1019015,760242,234210,2254
46,3,797626,1016689,762490,226297,1872
46,4,2252333,1379914,633460,149135,1464
46,5,66381,45680,63730,42482,1272
46,6,550736,701073,545911,161319,1328
46,7,481671,771326,764956,277298,1808
46,8,528991,856848,846788,304994,341
46,9,582865,1087038,1161721,444589,2332
46,10,661782,1184675,1223073,474205,2395
46,11,646976,1190783,1242178,496760,3053
46,12,597936,1187025,1279660,540839,3391
46,13,699966,1198067,1178753,456324,2176
46,14,228964,312860,309685,125533,1500
46,15,136838,134063,121339,48343,938
46,16,655944,1076320,1032199,352248,1343
46,17,511485,781825,724809,245612,1775
46,18,514545,784771,735038,248574,1806
46,19,819271,1576469,1713282,619632,1664
46,20,746131,1385136,1459606,522855,1913
46,21,780786,1471026,1534410,554013,2392
46,22,75891,34903,35642,20044,1389
46,23,665913,1263554,1311361,509762,2192
46,24,571415,1072430,1084171,428535,1335
46,25,212028,270313,266799,111173,2073
46,26,182737,211384,208086,86027,1945
